rebalance_date,ticker,factor_id,bucket,factor_value,bucket_forward_return_20d,bucket_forward_return_60d
20240930,000828,F03,HIGH,0.4221,-0.043165,-0.018885
20240930,000548,F03,HIGH,0.4283,-0.040385,0.005769
20240930,000890,F03,HIGH,0.4303,0.035821,-0.038806
20240930,000546,F03,HIGH,0.4344,-0.047059,-0.178151
20240930,000670,F03,HIGH,0.4406,0.112263,0.595855
20240930,000761,F03,HIGH,0.4467,0.014045,-0.08427
20240930,000936,F03,HIGH,0.4549,0.09538,0.353204
20240930,000697,F03,HIGH,0.4611,0.19,0.332857
20240930,000677,F03,HIGH,0.4713,0.754777,0.328025
20240930,000921,F03,HIGH,0.4775,-0.178592,-0.16507
20240930,000826,F03,HIGH,0.4857,0.124378,0.024876
20240930,000953,F03,HIGH,0.4857,0.279545,0.265909
20240930,000717,F03,HIGH,0.4898,-0.126582,-0.107595
20240930,000691,F03,HIGH,0.5164,-0.091633,-0.302789
20240930,001301,F03,HIGH,0.5307,0.228875,0.26942
20240930,000553,F03,HIGH,0.5492,0.217082,0.204626
20240930,000020,F03,HIGH,0.5512,-0.115776,-0.175573
20240930,000720,F03,HIGH,0.5594,0.207006,0.057325
20240930,000792,F03,HIGH,0.5697,-0.009698,-0.113685
20240930,000536,F03,HIGH,0.5779,1.018072,0.415663
20240930,000623,F03,HIGH,0.5861,0.008078,0.033468
20240930,000566,F03,HIGH,0.6537,0.122685,0.131944
20240930,000595,F03,HIGH,0.6762,0.169492,-0.179177
20240930,000702,F03,HIGH,0.7049,0.4,0.109091
20241031,000719,F03,LOW,-0.953,0.017625,0.028757
20241031,000488,F03,LOW,-0.7096,-0.145946,-0.316216
20241031,001229,F03,LOW,-0.6994,1.010997,0.34471
20241031,001308,F03,LOW,-0.6217,0.365581,0.146816
20241031,000736,F03,LOW,-0.6155,-0.071033,-0.354244
20241031,000338,F03,LOW,-0.6053,-0.011985,0.073408
20241031,000400,F03,LOW,-0.5951,-0.159196,-0.102505
20241031,000581,F03,LOW,-0.5726,0.019729,0.019729
20241031,000656,F03,LOW,-0.5685,0.251969,0.19685
20241031,000301,F03,LOW,-0.5624,0.183312,0.05689
20241031,000659,F03,LOW,-0.5603,0.054545,-0.101818
20241031,001236,F03,LOW,-0.5521,-0.1464,-0.2256
20241031,001324,F03,LOW,-0.5419,0.106357,0.079462
20241031,000589,F03,LOW,-0.5358,0.00404,-0.030303
20241031,000020,F03,LOW,-0.5256,-0.064664,-0.170477
20241031,000526,F03,LOW,-0.5215,-0.109554,-0.124628
20241031,000819,F03,LOW,-0.5194,0.039759,-0.042169
20241031,001288,F03,LOW,-0.5174,0.052651,0.113402
20241031,001278,F03,LOW,-0.5133,0.054104,0.006219
20241031,000797,F03,LOW,-0.5072,-0.009646,-0.141479
20241031,000703,F03,LOW,-0.4806,-0.032915,-0.039185
20241031,000711,F03,LOW,-0.4806,0.075581,0.0
20241031,000910,F03,LOW,-0.4765,0.077029,-0.004127
20241031,000998,F03,LOW,-0.4724,0.007306,-0.074886
20241031,000428,F03,LOW,-0.4703,-0.008621,-0.135057
20241031,000570,F03,LOW,-0.4703,0.03263,-0.059501
20241031,000920,F03,LOW,-0.4703,0.005525,-0.062983
20241031,000546,F03,LOW,-0.4663,0.13894,-0.160878
20241031,001216,F03,LOW,-0.4663,0.033157,-0.053504
20241031,000403,F03,LOW,-0.456,-0.050469,-0.04243
20241031,000521,F03,LOW,-0.4376,-0.047458,-0.106215
20241031,001282,F03,LOW,-0.4376,0.050363,0.403427
20241031,000921,F03,LOW,-0.4356,-0.049286,0.112857
20241031,000039,F03,LOW,-0.4315,-0.068366,-0.123986
20241031,000333,F03,LOW,-0.4192,-0.017222,0.019602
20241031,001298,F03,LOW,-0.4151,-0.113629,-0.207553
20241031,000507,F03,LOW,-0.4131,0.078,-0.01
20241031,000651,F03,LOW,-0.4131,-0.043678,0.022069
20241031,000887,F03,LOW,-0.4131,-0.072072,0.10961
20241031,000789,F03,LOW,-0.407,-0.001838,-0.084559
20241031,000915,F03,LOW,-0.3967,-0.092372,-0.003849
20241031,000833,F03,LOW,-0.3885,1.742373,0.913559
20241031,001208,F03,LOW,-0.3845,0.067181,0.069383
20241031,000007,F03,LOW,-0.3824,0.04271,0.0162
20241031,000157,F03,LOW,-0.3824,0.002878,0.040288
20241031,000517,F03,LOW,-0.3824,-0.024194,-0.137097
20241031,001314,F03,LOW,-0.3804,0.253086,0.158357
20241031,000513,F03,LOW,-0.3783,-0.005461,-0.013108
20241031,000682,F03,LOW,-0.3783,-0.049652,-0.156794
20241031,001316,F03,LOW,-0.3497,-0.037508,-0.084552
20241031,000895,F03,LOW,-0.3476,-0.023312,0.022106
20241031,000063,F03,LOW,-0.3415,0.015192,0.417437
20241031,000156,F03,LOW,-0.3374,0.013423,-0.042953
20241031,000965,F03,LOW,-0.3374,0.02071,-0.150888
20241031,001213,F03,LOW,-0.3374,0.035714,-0.05
20241031,001286,F03,LOW,-0.3354,0.007431,-0.024416
20241031,000883,F03,LOW,-0.3272,-0.02004,-0.044088
20241031,000678,F03,LOW,-0.3211,0.02305,0.150709
20241031,000949,F03,LOW,-0.317,0.164865,0.116216
20241031,000528,F03,LOW,-0.3129,-0.073394,-0.037531
20241031,000923,F03,LOW,-0.3067,0.008169,-0.040844
20241031,001306,F03,LOW,-0.3067,0.159894,0.408209
20241031,000863,F03,LOW,-0.2924,-0.007634,-0.02799
20241031,001258,F03,LOW,-0.2924,0.026946,-0.065868
20241031,000695,F03,LOW,-0.2904,0.278218,-0.086139
20241031,000663,F03,LOW,-0.2883,-0.003333,-0.155
20241031,001268,F03,LOW,-0.2863,0.095265,0.090192
20241031,000712,F03,LOW,-0.2843,0.352187,-0.002262
20241031,000610,F03,LOW,-0.2822,0.017028,-0.062693
20241031,001201,F03,LOW,-0.2781,0.005604,-0.115193
20241031,000529,F03,LOW,-0.2761,0.107826,-0.02087
20241031,000919,F03,LOW,-0.274,0.079755,-0.003067
20241031,001309,F03,LOW,-0.274,-0.077099,0.229132
20241031,000650,F03,LOW,-0.2699,0.027778,-0.029514
20241031,000756,F03,LOW,-0.2699,0.015803,-0.053097
20241031,001322,F03,LOW,-0.2699,-0.088745,-0.183983
20241031,000030,F03,LOW,-0.2679,-0.011342,-0.020794
20241031,000892,F03,LOW,-0.2618,0.173913,0.0
20241031,000166,F03,LOW,-0.2597,-0.003752,-0.045028
20241031,000543,F03,LOW,-0.2597,-0.034615,-0.084615
20241031,000911,F03,LOW,-0.2597,0.083333,-0.031944
20241031,000731,F03,LOW,-0.2536,0.077975,-0.024624
20241031,000766,F03,LOW,-0.2515,-0.05867,-0.031943
20241031,000505,F03,LOW,-0.2454,0.062696,-0.084639
20241031,000631,F03,LOW,-0.2454,0.047458,-0.00339
20241031,000636,F03,LOW,-0.2454,-0.063738,-0.092822
20241031,000960,F03,LOW,-0.2434,-0.056863,-0.056863
20241031,001203,F03,LOW,-0.2393,0.114522,-0.009445
20241031,000035,F03,LOW,-0.2372,0.02444,-0.07332
20241031,000726,F03,LOW,-0.2372,0.039062,-0.021875
20241031,000425,F03,LOW,-0.2331,0.048906,-0.021879
20241031,000751,F03,LOW,-0.2311,0.0299,-0.07309
20241031,000897,F03,LOW,-0.229,0.003891,-0.128405
20241031,000800,F03,LOW,-0.2209,-0.031359,-0.082462
20241031,000065,F03,LOW,-0.2106,0.014577,-0.067055
20241031,000625,F03,LOW,-0.2106,0.026375,-0.05049
20241031,000912,F03,LOW,-0.2106,0.04157,0.020785
20241031,000060,F03,LOW,-0.2065,-0.018293,-0.038618
20241031,000691,F03,LOW,-0.2045,-0.021786,-0.398693
20241031,001326,F03,LOW,-0.2004,0.003669,-0.095399
20241031,001259,F03,LOW,-0.1984,0.096956,0.073068
20241031,001277,F03,LOW,-0.1984,-0.013086,0.003272
20241031,000049,F03,LOW,-0.1963,-0.036919,-0.092497
20241031,000725,F03,LOW,-0.1963,-0.087794,-0.040685
20241031,000429,F03,LOW,-0.1902,0.103256,0.182326
20241031,000963,F03,LOW,-0.1902,0.105726,0.033323
20241031,000538,F03,LOW,-0.1881,-0.001928,0.005082
20241031,000669,F03,LOW,-0.1881,0.223684,0.375
20241031,000830,F03,LOW,-0.1881,-0.024808,-0.028229
20241031,001209,F03,LOW,-0.1881,0.277378,0.158501
20241031,000681,F03,LOW,-0.1861,0.002026,0.484808
20241031,000860,F03,LOW,-0.1861,0.049776,-0.041946
20241031,001217,F03,LOW,-0.1861,0.110317,0.102145
20241031,000637,F03,LOW,-0.184,0.064171,-0.029412
20241031,000822,F03,LOW,-0.182,0.097518,-0.090426
20241031,001313,F03,LOW,-0.182,0.040166,0.195291
20241031,000959,F03,LOW,-0.18,-0.036585,-0.088415
20241031,000837,F03,LOW,-0.1738,0.0,0.14877
20241031,000537,F03,LOW,-0.1697,-0.06338,-0.149899
20241031,000928,F03,LOW,-0.1677,0.061633,-0.026194
20241031,000031,F03,LOW,-0.1616,0.033133,-0.207831
20241031,000882,F03,LOW,-0.1575,0.094444,1.083333
20241031,000708,F03,LOW,-0.1534,-0.036394,-0.061208
20241031,000815,F03,LOW,-0.1513,0.280976,-0.051707
20241031,001336,F03,LOW,-0.1493,0.162047,-0.01919
20241031,000906,F03,LOW,-0.1472,0.251634,-0.027778
20241031,000607,F03,LOW,-0.1452,0.085052,-0.025773
20241031,000409,F03,LOW,-0.1411,0.039501,-0.02079
20241031,000564,F03,LOW,-0.1391,0.553846,0.405128
20241031,000516,F03,LOW,-0.135,0.082873,-0.104972
20241031,000509,F03,LOW,-0.1329,0.068768,-0.111748
20241031,000739,F03,LOW,-0.1309,0.00062,-0.067534
20241031,000401,F03,LOW,-0.1288,-0.025253,-0.170034
20241031,000019,F03,LOW,-0.1247,0.041116,-0.064611
20241031,000532,F03,LOW,-0.1247,-0.059742,-0.09776
20241031,000555,F03,LOW,-0.1247,-0.01873,-0.107492
20241031,000002,F03,LOW,-0.1227,-0.086207,-0.203664
20241031,001331,F03,LOW,-0.1227,0.091818,-0.04
20241031,000880,F03,LOW,-0.1207,0.139775,1.040338
20241031,001287,F03,LOW,-0.1207,-0.044191,-0.019861
20241031,000858,F03,LOW,-0.1186,-0.019274,-0.130151
20241031,000539,F03,LOW,-0.1166,-0.052953,-0.11609
20241031,000591,F03,LOW,-0.1166,-0.042471,-0.15251
20241031,000632,F03,LOW,-0.1104,0.153005,-0.030055
20241031,000568,F03,LOW,-0.1084,0.004649,-0.152313
20241031,000951,F03,LOW,-0.1063,-0.050656,0.11025
20241031,000560,F03,LOW,-0.1043,-0.019774,-0.144068
20241031,000889,F03,LOW,-0.1043,0.074419,0.088372
20241031,000707,F03,LOW,-0.1002,0.019481,-0.088312
20241031,000967,F03,LOW,-0.1002,0.026915,-0.016563
20241031,000978,F03,LOW,-0.09,0.043887,-0.070533
20241031,001205,F03,LOW,-0.0838,-0.167768,-0.233818
20241031,000758,F03,LOW,-0.0818,0.013917,-0.00994
20241031,000922,F03,LOW,-0.0818,-0.005217,-0.033913
20241031,000600,F03,LOW,-0.0798,-0.028626,0.0
20241031,001296,F03,LOW,-0.0757,0.075672,0.14384
20241031,000028,F03,LOW,-0.0736,0.05743,-0.086504
20241031,000547,F03,LOW,-0.0736,-0.04038,-0.18171
20241031,000615,F03,LOW,-0.0716,0.549587,0.429752
20241031,000729,F03,LOW,-0.0716,0.008867,0.126108
20241031,000989,F03,LOW,-0.0716,0.031464,0.082079
20241031,001223,F03,LOW,-0.0695,0.057489,0.145042
20241031,001215,F03,LOW,-0.0675,0.182479,-0.070744
20241031,000752,F03,MID,-0.0654,0.178679,0.222222
20241031,000975,F03,MID,-0.0654,-0.109635,-0.079181
20241031,000983,F03,MID,-0.0654,-0.012151,-0.094775
20241031,000090,F03,MID,-0.0634,0.0,-0.104072
20241031,000601,F03,MID,-0.0613,0.02148,-0.031026
20241031,000779,F03,MID,-0.0613,0.020955,-0.08149
20241031,000937,F03,MID,-0.0613,0.038786,0.006745
20241031,000786,F03,MID,-0.0593,-0.093158,-0.015419
20241031,000926,F03,MID,-0.0593,0.060606,-0.113636
20241031,000027,F03,MID,-0.0573,-0.005997,-0.083958
20241031,000408,F03,MID,-0.0573,-0.022973,0.112774
20241031,000501,F03,MID,-0.0573,0.046651,0.011962
20241031,000088,F03,MID,-0.0552,0.040404,-0.054545
20241031,000818,F03,MID,-0.0552,0.077944,-0.15644
20241031,001228,F03,MID,-0.0552,0.18266,0.0151
20241031,000598,F03,MID,-0.0532,-0.039295,-0.03794
20241031,000823,F03,MID,-0.0511,-0.062874,0.045908
20241031,000902,F03,MID,-0.0511,-0.033911,-0.046722
20241031,000930,F03,MID,-0.0511,0.005146,-0.089194
20241031,000573,F03,MID,-0.0491,0.086207,0.837931
20241031,000952,F03,MID,-0.0491,0.151618,-0.039182
20241031,000423,F03,MID,-0.047,-0.03228,0.014271
20241031,000981,F03,MID,-0.047,0.237762,0.51049
20241031,000001,F03,MID,-0.0429,-0.003515,-0.003515
20241031,000728,F03,MID,-0.0429,-0.021226,-0.048349
20241031,000990,F03,MID,-0.0429,0.027534,-0.075094
20241031,000430,F03,MID,-0.0409,-0.037762,-0.065734
20241031,000657,F03,MID,-0.0409,0.038502,-0.003122
20241031,000661,F03,MID,-0.0409,0.011592,-0.107875
20241031,000933,F03,MID,-0.0389,-0.112353,0.011179
20241031,000407,F03,MID,-0.0348,0.064815,0.0
20241031,000563,F03,MID,-0.0348,-0.049751,-0.109453
20241031,000809,F03,MID,-0.0327,0.134454,0.252101
20241031,001299,F03,MID,-0.0327,0.082689,-0.044822
20241031,000159,F03,MID,-0.0307,0.052419,-0.287634
20241031,000718,F03,MID,-0.0307,0.012552,-0.07113
20241031,000932,F03,MID,-0.0286,-0.070362,-0.078891
20241031,000630,F03,MID,-0.0266,-0.041176,-0.038235
20241031,000026,F03,MID,-0.0245,-0.01108,-0.080332
20241031,000762,F03,MID,-0.0245,0.066029,-0.067395
20241031,000938,F03,MID,-0.0245,-0.049905,0.021714
20241031,000970,F03,MID,-0.0245,0.02159,0.05103
20241031,000900,F03,MID,-0.0225,0.118357,0.004831
20241031,000768,F03,MID,-0.0204,-0.061018,-0.110181
20241031,000792,F03,MID,-0.0184,-0.015608,-0.094203
20241031,000890,F03,MID,-0.0184,0.059659,-0.144886
20241031,000633,F03,MID,-0.0143,0.040777,-0.116505
20241031,000701,F03,MID,-0.0143,0.003781,-0.128544
20241031,000948,F03,MID,-0.0102,-0.167857,-0.278571
20241031,000950,F03,MID,-0.0082,0.021858,-0.07286
20241031,000690,F03,MID,-0.0061,-0.037736,-0.121593
20241031,000785,F03,MID,-0.0061,0.056738,0.234043
20241031,000008,F03,MID,0.0,-0.038462,-0.011538
20241031,000011,F03,MID,0.0,-0.032978,-0.214355
20241031,000012,F03,MID,0.0,0.0,-0.101633
20241031,000034,F03,MID,0.0,-0.05766,-0.050876
20241031,000058,F03,MID,0.0,-0.150909,-0.299091
20241031,000061,F03,MID,0.0,0.181679,-0.025954
20241031,000089,F03,MID,0.0,0.01295,0.007194
20241031,000099,F03,MID,0.0,0.096285,-0.095906
20241031,000155,F03,MID,0.0,-0.078298,-0.07234
20241031,000410,F03,MID,0.0,-0.146991,-0.217593
20241031,000415,F03,MID,0.0,0.201201,0.084084
20241031,000419,F03,MID,0.0,0.092803,0.05303
20241031,000421,F03,MID,0.0,0.350785,0.095986
20241031,000426,F03,MID,0.0,-0.075055,-0.075791
20241031,000498,F03,MID,0.0,-0.024806,-0.12093
20241031,000520,F03,MID,0.0,-0.177847,-0.308892
20241031,000524,F03,MID,0.0,-0.004859,-0.077745
20241031,000530,F03,MID,0.0,0.190889,0.275488
20241031,000534,F03,MID,0.0,0.017212,0.277108
20241031,000541,F03,MID,0.0,0.023214,0.082143
20241031,000548,F03,MID,0.0,0.112648,0.027668
20241031,000550,F03,MID,0.0,-0.053307,-0.114786
20241031,000552,F03,MID,0.0,0.007326,-0.058608
20241031,000554,F03,MID,0.0,-0.00487,-0.055195
20241031,000557,F03,MID,0.0,0.185484,0.016129
20241031,000565,F03,MID,0.0,0.035149,-0.077329
20241031,000582,F03,MID,0.0,-0.041199,0.052434
20241031,000586,F03,MID,0.0,-0.035887,-0.007759
20241031,000592,F03,MID,0.0,-0.019305,0.111969
20241031,000596,F03,MID,0.0,0.006369,-0.115174
20241031,000620,F03,MID,0.0,0.100529,0.084656
20241031,000626,F03,MID,0.0,0.020218,-0.090202
20241031,000629,F03,MID,0.0,-0.010417,-0.045139
20241031,000652,F03,MID,0.0,-0.097308,-0.21118
20241031,000665,F03,MID,0.0,-0.090526,-0.181053
20241031,000676,F03,MID,0.0,-0.176923,-0.275214
20241031,000685,F03,MID,0.0,-0.004515,-0.015801
20241031,000698,F03,MID,0.0,0.087464,-0.084548
20241031,000700,F03,MID,0.0,0.058156,-0.007092
20241031,000705,F03,MID,0.0,0.053416,-0.06087
20241031,000710,F03,MID,0.0,0.034043,-0.138298
20241031,000713,F03,MID,0.0,-0.009383,-0.044236
20241031,000721,F03,MID,0.0,0.141268,-0.042269
20241031,000723,F03,MID,0.0,-0.072937,-0.201536
20241031,000733,F03,MID,0.0,-0.043643,-0.138309
20241031,000737,F03,MID,0.0,-0.064764,0.008782
20241031,000738,F03,MID,0.0,-0.095119,-0.177305
20241031,000753,F03,MID,0.0,0.290323,0.104839
20241031,000757,F03,MID,0.0,0.112299,0.002674
20241031,000759,F03,MID,0.0,-0.021792,1.089588
20241031,000767,F03,MID,0.0,-0.003759,-0.075188
20241031,000776,F03,MID,0.0,-0.003701,-0.028994
20241031,000778,F03,MID,0.0,0.0,-0.082262
20241031,000782,F03,MID,0.0,0.012245,-0.130612
20241031,000791,F03,MID,0.0,-0.092125,-0.104012
20241031,000793,F03,MID,0.0,0.0,-0.122744
20241031,000798,F03,MID,0.0,0.05803,-0.066127
20241031,000807,F03,MID,0.0,-0.053371,0.125702
20241031,000812,F03,MID,0.0,0.082789,0.010893
20241031,000813,F03,MID,0.0,0.059801,0.0
20241031,000816,F03,MID,0.0,0.041509,0.018868
20241031,000825,F03,MID,0.0,-0.047619,-0.108466
20241031,000829,F03,MID,0.0,-0.127495,-0.338055
20241031,000838,F03,MID,0.0,0.067797,-0.159322
20241031,000848,F03,MID,0.0,0.032184,-0.002299
20241031,000850,F03,MID,0.0,0.022883,-0.075515
20241031,000852,F03,MID,0.0,0.070175,0.14386
20241031,000869,F03,MID,0.0,0.007816,-0.065567
20241031,000876,F03,MID,0.0,-0.034659,-0.125382
20241031,000877,F03,MID,0.0,0.055375,-0.156352
20241031,000885,F03,MID,0.0,0.001486,-0.057207
20241031,000888,F03,MID,0.0,-0.034743,-0.034743
20241031,000893,F03,MID,0.0,0.098438,0.005208
20241031,000898,F03,MID,0.0,-0.02439,-0.069106
20241031,000913,F03,MID,0.0,-0.063146,0.13318
20241031,000927,F03,MID,0.0,0.039286,-0.1
20241031,000968,F03,MID,0.0,0.06192,-0.043344
20241031,000973,F03,MID,0.0,0.214035,0.114035
20241031,000997,F03,MID,0.0,0.027239,0.047145
20241031,000999,F03,MID,0.0,0.023333,-0.018222
20241031,001206,F03,MID,0.0,-0.018564,0.32302
20241031,001212,F03,MID,0.0,0.075454,0.021891
20241031,001219,F03,MID,0.0,0.107306,0.008371
20241031,001225,F03,MID,0.0,-0.056854,-0.017316
20241031,001226,F03,MID,0.0,0.040323,0.200806
20241031,001227,F03,MID,0.0,0.004016,-0.056225
20241031,001234,F03,MID,0.0,0.009567,-0.074282
20241031,001238,F03,MID,0.0,-0.020896,0.109701
20241031,001255,F03,MID,0.0,0.25178,0.285295
20241031,001256,F03,MID,0.0,-0.016285,-0.004222
20241031,001266,F03,MID,0.0,0.088179,0.069113
20241031,001269,F03,MID,0.0,0.02302,-0.211239
20241031,001270,F03,MID,0.0,0.095815,-0.397896
20241031,001300,F03,MID,0.0,0.177939,-0.082931
20241031,001318,F03,MID,0.0,0.066547,-0.018885
20241031,001328,F03,MID,0.0,0.042867,0.177495
20241031,001333,F03,MID,0.0,0.012514,-0.042982
20241031,001337,F03,MID,0.0,-0.090421,-0.099917
20241031,001338,F03,MID,0.0,0.054902,0.035294
20241031,000523,F03,MID,0.002,-0.018293,-0.103659
20241031,000576,F03,MID,0.002,0.07234,0.025532
20241031,000056,F03,MID,0.0041,-0.208571,-0.26
20241031,000070,F03,MID,0.0041,0.038596,-0.035088
20241031,000925,F03,MID,0.0041,0.183761,0.011396
20241031,000050,F03,MID,0.0082,-0.044858,-0.064551
20241031,000993,F03,MID,0.0082,-0.024784,-0.12069
20241031,001317,F03,MID,0.0102,0.18209,0.035448
20241031,000605,F03,MID,0.0123,0.639785,0.306452
20241031,000709,F03,MID,0.0123,0.004525,-0.036199
20241031,001311,F03,MID,0.0123,0.064289,0.03136
20241031,000525,F03,MID,0.0143,-0.402778,-0.445437
20241031,000608,F03,HIGH,0.0164,0.033195,-0.136929
20241031,001211,F03,HIGH,0.0225,0.110758,0.187069
20241031,001218,F03,HIGH,0.0245,0.078864,0.020189
20241031,001260,F03,HIGH,0.0245,0.008521,0.020694
20241031,000100,F03,HIGH,0.0266,-0.135849,-0.049057
20241031,000899,F03,HIGH,0.0266,-0.038288,-0.076577
20241031,001222,F03,HIGH,0.0266,0.126947,0.314642
20241031,000688,F03,HIGH,0.0286,0.168614,-0.001669
20241031,000609,F03,HIGH,0.0307,0.081197,0.089744
20241031,000811,F03,HIGH,0.0307,-0.043925,0.157944
20241031,001319,F03,HIGH,0.0327,0.031503,0.224122
20241031,000977,F03,HIGH,0.0368,0.009192,0.132108
20241031,000716,F03,HIGH,0.0389,0.653153,0.621622
20241031,000042,F03,HIGH,0.0409,0.011407,-0.157795
20241031,001323,F03,HIGH,0.0429,0.112899,-0.015822
20241031,001230,F03,HIGH,0.045,0.024798,-0.021915
20241031,000597,F03,HIGH,0.047,0.043564,-0.013861
20241031,000544,F03,HIGH,0.0491,-0.014461,-0.053393
20241031,000859,F03,HIGH,0.0511,-0.030822,-0.080479
20241031,000828,F03,HIGH,0.0552,0.063138,-0.061281
20241031,000881,F03,HIGH,0.0613,0.085517,-0.048276
20241031,000533,F03,HIGH,0.0634,0.111111,0.641975
20241031,000856,F03,HIGH,0.0654,-0.007453,0.437267
20241031,001267,F03,HIGH,0.0654,0.059055,0.28084
20241031,000151,F03,HIGH,0.0675,-0.041322,-0.22196
20241031,000802,F03,HIGH,0.0716,0.084165,-0.092725
20241031,000727,F03,HIGH,0.0757,0.035088,-0.045614
20241031,001231,F03,HIGH,0.0757,0.076359,0.029322
20241031,000004,F03,HIGH,0.0777,-0.175576,-0.514747
20241031,000995,F03,HIGH,0.0777,0.079158,0.143065
20241031,000722,F03,HIGH,0.0798,0.034026,-0.137051
20241031,000783,F03,HIGH,0.0798,-0.036775,-0.069307
20241031,000069,F03,HIGH,0.0838,0.037162,-0.165541
20241031,000672,F03,HIGH,0.0838,-0.097285,-0.193439
20241031,000788,F03,HIGH,0.0838,0.00626,-0.084507
20241031,000803,F03,HIGH,0.0838,0.420561,0.158879
20241031,000987,F03,HIGH,0.0859,-0.039846,-0.155527
20241031,000025,F03,HIGH,0.09,-0.050847,-0.214855
20241031,000059,F03,HIGH,0.1002,-0.027933,-0.193669
20241031,000402,F03,HIGH,0.1002,0.134454,-0.162465
20241031,000422,F03,HIGH,0.1002,-0.056537,-0.15053
20241031,000670,F03,HIGH,0.1002,0.065187,-0.072122
20241031,001289,F03,HIGH,0.1002,-0.079761,-0.198589
20241031,000617,F03,HIGH,0.1043,-0.168743,-0.242356
20241031,000561,F03,HIGH,0.1063,-0.15828,-0.280878
20241031,000905,F03,HIGH,0.1063,0.012195,0.097561
20241031,000531,F03,HIGH,0.1084,0.048128,0.098039
20241031,000878,F03,HIGH,0.1084,-0.047256,-0.032774
20241031,000668,F03,HIGH,0.1125,0.0551,-0.349355
20241031,000755,F03,HIGH,0.1145,0.006263,-0.014614
20241031,000062,F03,HIGH,0.1186,-0.309629,-0.451337
20241031,000655,F03,HIGH,0.1186,0.049231,-0.032308
20241031,000055,F03,HIGH,0.1227,0.044444,-0.02963
20241031,000680,F03,HIGH,0.1227,0.163494,0.085106
20241031,000862,F03,HIGH,0.1227,-0.035651,-0.14795
20241031,001210,F03,HIGH,0.1227,0.099338,0.003679
20241031,000503,F03,HIGH,0.1247,-0.095628,-0.333333
20241031,000795,F03,HIGH,0.1268,0.364973,0.562834
20241031,000820,F03,HIGH,0.1329,-0.133178,-0.221963
20241031,000153,F03,HIGH,0.137,0.028302,-0.06761
20241031,000017,F03,HIGH,0.1411,-0.024286,-0.208571
20241031,000158,F03,HIGH,0.1411,-0.276458,-0.493521
20241031,000839,F03,HIGH,0.1411,-0.058981,-0.22252
20241031,000504,F03,HIGH,0.1431,0.006763,-0.14686
20241031,001330,F03,HIGH,0.1493,0.040453,0.008091
20241031,000066,F03,HIGH,0.1534,0.063642,-0.143037
20241031,000567,F03,HIGH,0.1554,-0.09416,-0.265793
20241031,001332,F03,HIGH,0.1554,0.043295,-0.011808
20241031,000972,F03,HIGH,0.1575,0.042208,0.133117
20241031,000045,F03,HIGH,0.1616,-0.140784,-0.246009
20241031,000955,F03,HIGH,0.1636,0.105747,-0.08046
20241031,000514,F03,HIGH,0.1656,-0.045082,-0.194672
20241031,000593,F03,HIGH,0.1656,0.067019,-0.049383
20241031,000014,F03,HIGH,0.1677,-0.034127,-0.201587
20241031,000021,F03,HIGH,0.1677,-0.148603,-0.165961
